timestamp,symbol,bid_price_1,ask_price_1,bid_size_1,ask_size_1,bid_price_2,ask_price_2,bid_size_2,ask_size_2,bid_price_3,ask_price_3,bid_size_3,ask_size_3,bid_price_4,ask_price_4,bid_size_4,ask_size_4,bid_price_5,ask_price_5,bid_size_5,ask_size_5,bid_price_6,ask_price_6,bid_size_6,ask_size_6,bid_price_7,ask_price_7,bid_size_7,ask_size_7,bid_price_8,ask_price_8,bid_size_8,ask_size_8,bid_price_9,ask_price_9,bid_size_9,ask_size_9,bid_price_10,ask_price_10,bid_size_10,ask_size_10
2024-01-01 09:32:15.300,SYNTH,150.1613,150.1904,144,291,150.153,150.2005,198,504,150.1491,150.2027,246,565,150.1417,150.2183,1941,1565,150.126,150.2273,1478,525,150.1197,150.2367,1121,2110,150.1066,150.24,2903,518,150.0982,150.2568,1927,1411,150.0841,150.2642,2346,3617,150.0767,150.278,2184,3405
2024-01-01 09:32:15.400,SYNTH,150.1838,150.2042,307,281,150.1764,150.2132,667,519,150.1629,150.2231,593,864,150.1534,150.2355,1140,976,150.1428,150.2425,614,1733,150.1365,150.2509,345,895,150.1252,150.2623,3014,1218,150.1181,150.2703,1017,1220,150.1058,150.2818,4260,555,150.0938,150.2937,1837,3260
2024-01-01 09:32:15.500,SYNTH,150.1874,150.212,321,422,150.179,150.2261,845,908,150.1696,150.2294,1368,993,150.1588,150.2371,1146,513,150.1505,150.2483,776,401,150.1401,150.2598,1438,748,150.129,150.2716,1080,894,150.1233,150.2804,2249,1088,150.1101,150.2848,759,2793,150.1038,150.3046,1774,4018
2024-01-01 09:32:15.600,SYNTH,150.1892,150.2143,56,309,150.1769,150.2233,529,426,150.1731,150.2273,400,431,150.1579,150.2391,1949,1508,150.1532,150.2523,1269,2046,150.1374,150.2609,1632,1746,150.1308,150.2715,2992,3297,150.1227,150.2788,811,3339,150.1103,150.2889,3113,1077,150.1069,150.2962,1918,2384
2024-01-01 09:32:15.700,SYNTH,150.1758,150.1966,289,208,150.1622,150.2053,167,345,150.154,150.2205,476,1374,150.1428,150.2269,1327,886,150.1376,150.2408,829,465,150.1221,150.2443,2749,1559,150.1179,150.2521,3117,2436,150.105,150.2665,3548,1756,150.0961,150.2751,3400,459,150.0809,150.2836,1364,3333
2024-01-01 09:32:15.800,SYNTH,150.1558,150.18,261,333,150.1519,150.1947,617,767,150.1373,150.1964,833,647,150.132,150.2038,770,362,150.1179,150.222,1170,308,150.1042,150.2322,976,1472,150.1023,150.2394,1898,3247,150.087,150.245,2721,3347,150.0772,150.2672,3025,4119,150.0677,150.2732,3194,1128
2024-01-01 09:32:15.900,SYNTH,150.1715,150.1858,413,239,150.1592,150.1983,869,704,150.1485,150.2066,860,1346,150.1394,150.2199,1115,1118,150.1279,150.2278,1395,1371,150.1237,150.2429,2147,1964,150.1103,150.2512,1917,1525,150.0984,150.2624,2820,2087,150.085,150.2649,1042,1026,150.0768,150.2767,2267,3603
2024-01-01 09:32:16.000,SYNTH,150.1605,150.1792,286,482,150.1494,150.1916,872,822,150.1391,150.1999,1448,715,150.1238,150.2044,1705,1649,150.1147,150.2195,1160,890,150.1066,150.232,927,1632,150.0958,150.2341,2206,2774,150.0893,150.248,3214,1499,150.0759,150.2608,1552,535,150.0653,150.2681,4852,4040
2024-01-01 09:32:16.100,SYNTH,150.1711,150.1879,427,435,150.1581,150.1972,804,194,150.1498,150.2114,1283,435,150.1353,150.2106,1045,513,150.1286,150.2314,913,1438,150.1167,150.2385,1698,2813,150.1074,150.2502,2412,2478,150.1014,150.2595,2628,1339,150.0873,150.266,3746,1234,150.0695,150.2801,1337,2269
2024-01-01 09:32:16.200,SYNTH,150.137,150.1594,377,378,150.1288,150.1659,878,553,150.1158,150.1746,982,503,150.1008,150.1825,1949,1903,150.0943,150.1993,1652,2172,150.0824,150.2029,1545,2213,150.0734,150.2138,404,1650,150.0639,150.2227,2579,762,150.0548,150.2359,3721,3467,150.0451,150.2404,4532,1356
2024-01-01 09:32:16.300,SYNTH,150.1151,150.1327,152,240,150.1004,150.1429,366,966,150.0892,150.1553,344,1419,150.0773,150.1618,828,559,150.0742,150.1722,1572,1165,150.0622,150.1878,305,1799,150.0547,150.1901,926,764,150.0429,150.2041,2000,3781,150.0345,150.2107,4062,2847,150.0224,150.2198,4465,3173
2024-01-01 09:32:16.400,SYNTH,150.1526,150.1671,297,303,150.1385,150.177,667,986,150.1241,150.1895,725,1293,150.1225,150.1991,1319,323,150.1138,150.2084,2010,831,150.1044,150.2257,2197,2116,150.0861,150.2261,3422,2528,150.0849,150.2419,516,1955,150.0719,150.2498,1036,2295,150.0642,150.2628,4865,2212
2024-01-01 09:32:16.500,SYNTH,150.1796,150.2103,334,320,150.1738,150.2156,858,786,150.164,150.2209,434,1102,150.1586,150.2361,1532,1944,150.1421,150.2489,1509,1191,150.1378,150.2581,1508,1345,150.1171,150.2626,1111,2007,150.1189,150.2719,2212,2575,150.0999,150.2851,1838,2577,150.094,150.2957,2408,4243
2024-01-01 09:32:16.600,SYNTH,150.2083,150.2319,434,401,150.2004,150.2363,212,395,150.1855,150.2499,1144,532,150.1823,150.2552,1617,1820,150.1635,150.2697,2008,713,150.1587,150.2785,698,1787,150.1467,150.2903,2611,2792,150.1422,150.3006,2522,416,150.132,150.3077,2833,3420,150.1164,150.3154,1938,1195
2024-01-01 09:32:16.700,SYNTH,150.2228,150.2454,261,99,150.2128,150.256,655,433,150.2079,150.2609,1190,202,150.1915,150.2703,1906,1716,150.1858,150.2858,1933,2025,150.1782,150.2921,681,2240,150.1667,150.3073,1602,1440,150.1508,150.3134,3070,1034,150.1463,150.3213,1469,725,150.1345,150.3351,4116,778
2024-01-01 09:32:16.800,SYNTH,150.2187,150.2423,167,264,150.2062,150.2514,512,287,150.1982,150.2555,785,412,150.1886,150.2658,766,1896,150.1736,150.2755,1047,1373,150.1642,150.2854,2083,1828,150.1542,150.2965,1144,3097,150.1506,150.3074,784,860,150.1345,150.3142,4357,3856,150.1319,150.3304,4804,4218
2024-01-01 09:32:16.900,SYNTH,150.2371,150.248,187,220,150.2243,150.2659,373,865,150.2125,150.2772,447,184,150.1966,150.2858,1555,227,150.1919,150.2932,1559,2219,150.1837,150.3054,1304,496,150.1755,150.3184,3395,441,150.1665,150.3254,3388,1876,150.1502,150.3345,3249,3841,150.146,150.3422,2276,4092
2024-01-01 09:32:17.000,SYNTH,150.2332,150.2502,188,323,150.2203,150.2589,491,950,150.2096,150.2654,889,1358,150.2029,150.2796,328,270,150.1916,150.2918,2107,1724,150.1796,150.2975,2921,787,150.1684,150.3142,1942,1695,150.1576,150.3153,1593,1437,150.1554,150.3299,756,4367,150.1411,150.3399,4107,1196
2024-01-01 09:32:17.100,SYNTH,150.2725,150.292,499,314,150.2551,150.3048,816,829,150.2476,150.3126,654,351,150.2439,150.3234,1068,1855,150.2314,150.3338,437,1679,150.223,150.3385,1868,848,150.2116,150.3439,2219,1793,150.2018,150.3572,3487,2906,150.1915,150.3691,2731,845,150.1825,150.3825,2267,3003
2024-01-01 09:32:17.200,SYNTH,150.2478,150.2665,340,282,150.2436,150.2747,744,877,150.2288,150.2865,1210,1189,150.2216,150.2988,1929,1668,150.2055,150.3158,1153,2309,150.2009,150.3155,2074,2283,150.1875,150.3328,1174,2989,150.1826,150.333,1088,3135,150.1692,150.3472,1373,1348,150.1568,150.3613,2552,4002
2024-01-01 09:32:17.300,SYNTH,150.2303,150.2574,221,435,150.2229,150.2607,273,273,150.2082,150.2759,178,939,150.2016,150.2815,890,221,150.1865,150.29,2139,1188,150.1807,150.3025,1204,907,150.171,150.309,2318,507,150.1629,150.3207,682,530,150.145,150.3334,1946,1083,150.1413,150.3363,1763,1583
2024-01-01 09:32:17.400,SYNTH,150.2286,150.2546,271,167,150.2222,150.2599,718,642,150.209,150.2678,1243,539,150.1998,150.2783,1746,684,150.1855,150.2849,1354,2374,150.18,150.3008,997,1996,150.1745,150.3102,1101,1635,150.1625,150.3186,2246,2457,150.1512,150.3356,4484,3826,150.1351,150.3395,4434,1311
2024-01-01 09:32:17.500,SYNTH,150.2226,150.2445,287,358,150.2109,150.2496,844,607,150.2056,150.2636,208,929,150.192,150.2738,1561,999,150.1845,150.2808,988,297,150.1739,150.2943,2493,1167,150.1628,150.3008,653,1802,150.1575,150.3079,440,2365,150.1443,150.3239,1728,2991,150.1307,150.3328,2522,1885
2024-01-01 09:32:17.600,SYNTH,150.2041,150.2261,57,318,150.1978,150.2348,630,669,150.1853,150.2475,285,604,150.1698,150.2518,997,642,150.1631,150.268,1963,1650,150.1568,150.2742,1692,1609,150.1446,150.2825,2793,414,150.1396,150.2909,3489,1867,150.1238,150.3071,3663,2745,150.111,150.3106,1945,884
2024-01-01 09:32:17.700,SYNTH,150.1903,150.2123,441,229,150.1816,150.2261,548,279,150.175,150.2316,1456,1145,150.1625,150.2398,542,1959,150.1549,150.2526,2062,1822,150.1407,150.2564,1504,1798,150.134,150.2741,806,2033,150.1194,150.286,3555,3484,150.1132,150.2907,1091,3843,150.1045,150.3042,4011,3116
2024-01-01 09:32:17.800,SYNTH,150.1734,150.2001,313,209,150.1678,150.2081,604,233,150.1579,150.2158,824,1053,150.1486,150.2274,355,781,150.1369,150.2402,1857,346,150.1281,150.2449,2796,407,150.1182,150.2594,1240,2111,150.1121,150.2693,1046,1751,150.0992,150.28,3311,1478,150.0892,150.289,2854,1164
2024-01-01 09:32:17.900,SYNTH,150.1674,150.1943,449,132,150.1623,150.2036,933,768,150.158,150.2046,1250,836,150.1404,150.2188,1023,324,150.129,150.2304,671,1469,150.1167,150.2444,1148,1953,150.1198,150.2442,575,3498,150.0939,150.2589,3490,2840,150.0978,150.2747,1811,2155,150.0821,150.2787,1259,3409
2024-01-01 09:32:18.000,SYNTH,150.1489,150.1658,408,345,150.1351,150.1757,427,389,150.1274,150.1889,1133,173,150.1095,150.2004,1162,989,150.0997,150.2061,2090,1391,150.0981,150.2187,786,1956,150.088,150.2303,3284,1600,150.0837,150.237,2428,2926,150.0722,150.2475,2444,3464,150.0471,150.2582,1829,2220
2024-01-01 09:32:18.100,SYNTH,150.1521,150.1763,434,355,150.1437,150.1877,870,611,150.1312,150.1886,1392,979,150.1264,150.203,425,1547,150.1128,150.217,2374,630,150.1059,150.222,1728,2142,150.0907,150.2335,2561,2082,150.0893,150.2368,2806,3116,150.0718,150.2478,4205,3404,150.0681,150.2663,1266,4841
2024-01-01 09:32:18.200,SYNTH,150.1531,150.1716,449,268,150.146,150.1857,240,972,150.1374,150.2015,443,669,150.1238,150.21,1812,1910,150.1141,150.2178,1587,1923,150.1057,150.2277,1842,2165,150.0992,150.2303,2014,1926,150.0944,150.2471,1533,2674,150.0722,150.2541,4298,2365,150.078,150.2692,3962,538
2024-01-01 09:32:18.300,SYNTH,150.1508,150.1732,107,76,150.1395,150.1842,188,866,150.1343,150.1927,1296,860,150.1263,150.2035,203,1475,150.1186,150.2182,901,1059,150.1023,150.2224,539,1972,150.0962,150.234,1326,2494,150.0799,150.2481,3392,772,150.0725,150.2567,4107,4236,150.067,150.2627,3938,2260
2024-01-01 09:32:18.400,SYNTH,150.1377,150.1567,328,172,150.1301,150.1674,338,883,150.1149,150.174,262,747,150.0997,150.1902,1359,1329,150.0971,150.1966,2356,992,150.0886,150.208,1970,1150,150.0826,150.2137,3361,1325,150.0658,150.2288,2172,1824,150.0562,150.2329,3203,2667,150.0464,150.249,2057,2684
2024-01-01 09:32:18.500,SYNTH,150.1027,150.1269,456,478,150.0966,150.1324,296,186,150.0853,150.1455,231,750,150.0759,150.1522,1018,1425,150.0627,150.1661,1853,422,150.0563,150.1763,2670,2724,150.0454,150.188,2161,1690,150.0318,150.1941,2570,899,150.0217,150.205,3905,3962,150.0121,150.2196,1716,4793
2024-01-01 09:32:18.600,SYNTH,150.1081,150.1245,496,228,150.0958,150.1375,945,269,150.0871,150.1506,1237,686,150.0778,150.1497,669,453,150.066,150.1637,1268,1803,150.0592,150.1738,1640,2550,150.0487,150.187,2282,1949,150.0346,150.1934,2020,3273,150.0249,150.2023,1451,3663,150.0193,150.2141,2038,1882
2024-01-01 09:32:18.700,SYNTH,150.1186,150.1391,447,114,150.1013,150.1456,440,760,150.1013,150.1482,780,1269,150.0867,150.1674,1800,809,150.0804,150.1748,884,1399,150.0642,150.1784,2796,924,150.0526,150.2003,1871,1648,150.0401,150.2064,3099,1669,150.0345,150.2143,2811,2351,150.0291,150.2264,4869,1160
2024-01-01 09:32:18.800,SYNTH,150.1285,150.1509,361,364,150.1218,150.1588,936,373,150.1147,150.1659,838,1000,150.1016,150.1856,1620,1765,150.0916,150.189,831,1382,150.0861,150.1988,2396,1676,150.0757,150.2113,1140,522,150.0633,150.2272,3052,1346,150.0485,150.2322,865,2616,150.0415,150.2416,2618,4157
2024-01-01 09:32:18.900,SYNTH,150.181,150.1944,308,148,150.1672,150.2161,139,372,150.1613,150.221,1305,1084,150.1468,150.2286,1177,1610,150.143,150.2411,306,1290,150.127,150.2495,1991,990,150.1197,150.2653,1621,3365,150.1046,150.2692,2552,2981,150.104,150.2812,1172,3912,150.0912,150.2945,1107,4657
2024-01-01 09:32:19.000,SYNTH,150.21,150.2325,299,286,150.2015,150.2528,318,962,150.1915,150.2475,481,496,150.1796,150.2635,863,1023,150.1693,150.2735,2349,1460,150.1635,150.2871,1009,2065,150.1534,150.2859,729,3309,150.1419,150.2971,3454,3149,150.129,150.3105,4030,1114,150.1188,150.3241,3415,1916
2024-01-01 09:32:19.100,SYNTH,150.2214,150.2429,302,170,150.2084,150.2503,374,798,150.2026,150.2636,922,1443,150.1894,150.2652,1552,1900,150.1867,150.2822,596,1351,150.1724,150.293,379,2813,150.1584,150.2965,3473,2968,150.1539,150.3118,3810,1738,150.1405,150.3229,1684,1964,150.1307,150.3302,1276,2274
2024-01-01 09:32:19.200,SYNTH,150.2337,150.2477,101,53,150.225,150.2611,295,892,150.2113,150.2716,1253,1000,150.2038,150.2887,1823,1845,150.191,150.2945,2310,1539,150.181,150.3001,690,1143,150.178,150.32,2355,2396,150.1714,150.3196,845,3996,150.1517,150.3314,4366,3247,150.1391,150.3458,4322,3824
2024-01-01 09:32:19.300,SYNTH,150.2474,150.2663,246,322,150.2381,150.2792,966,333,150.2287,150.2919,630,533,150.2205,150.2985,329,1165,150.207,150.3023,816,2050,150.2024,150.3213,897,1013,150.1881,150.3273,3450,3279,150.177,150.3392,1982,2397,150.1698,150.3433,525,887,150.1611,150.3587,1149,4128
2024-01-01 09:32:19.400,SYNTH,150.2424,150.2566,357,370,150.229,150.2721,449,941,150.2186,150.2806,989,1316,150.2101,150.2864,228,1947,150.2018,150.297,793,2460,150.19,150.3081,896,2432,150.176,150.3168,2406,968,150.1664,150.3267,1865,2315,150.1577,150.3421,3328,830,150.1485,150.3506,1705,3470
2024-01-01 09:32:19.500,SYNTH,150.2057,150.2307,275,120,150.1987,150.2399,731,452,150.1921,150.2519,569,787,150.1801,150.2633,209,560,150.176,150.2723,580,2239,150.1589,150.2855,1027,1923,150.1481,150.2862,1978,3479,150.1391,150.302,3882,3161,150.1369,150.3099,2658,2813,150.122,150.3217,3272,1023
2024-01-01 09:32:19.600,SYNTH,150.1991,150.2129,458,322,150.1872,150.2294,497,411,150.1739,150.2394,1443,1495,150.1657,150.2448,1680,1468,150.1574,150.2591,1588,684,150.1452,150.2651,2939,1544,150.1355,150.2735,1133,3398,150.127,150.2871,3720,2416,150.1186,150.2972,812,2508,150.1072,150.3048,4041,3363
2024-01-01 09:32:19.700,SYNTH,150.1917,150.2066,74,87,150.1734,150.2157,102,926,150.1623,150.2214,646,1138,150.1539,150.2373,980,434,150.1452,150.2485,431,2234,150.1305,150.2574,1480,2568,150.1234,150.2661,3228,2129,150.1144,150.2728,1945,2583,150.105,150.2826,2917,1134,150.0913,150.2911,4353,1282
2024-01-01 09:32:19.800,SYNTH,150.2032,150.2255,264,447,150.1962,150.236,260,390,150.1882,150.2457,1224,799,150.1765,150.2552,268,392,150.1659,150.2686,252,2274,150.1536,150.2791,2606,1366,150.1467,150.2837,2855,434,150.1361,150.2917,2689,1737,150.1268,150.3039,1989,2633,150.1171,150.3161,3182,1188
2024-01-01 09:32:19.900,SYNTH,150.1908,150.2118,316,469,150.1819,150.2288,156,890,150.1788,150.2322,1096,1253,150.1602,150.2462,627,1487,150.1471,150.2561,1938,1915,150.1438,150.2655,2084,1285,150.1347,150.2725,1709,2775,150.1228,150.282,3797,3021,150.1149,150.2899,2259,971,150.1024,150.3024,2344,3323
2024-01-01 09:32:20.000,SYNTH,150.2125,150.2332,262,152,150.2029,150.2466,546,258,150.1974,150.2562,850,930,150.1862,150.2623,684,1306,150.174,150.2702,1789,1690,150.1652,150.2817,758,1702,150.152,150.2967,2477,2849,150.1435,150.3063,3385,3591,150.1357,150.3169,4202,2996,150.1215,150.3204,2545,4130
2024-01-01 09:32:20.100,SYNTH,150.2027,150.2191,119,260,150.1961,150.231,527,780,150.1832,150.2462,162,1185,150.1664,150.2527,1084,448,150.1585,150.2592,589,1292,150.1548,150.2751,963,1713,150.149,150.2856,3379,1661,150.1323,150.2924,3185,3280,150.1259,150.3066,2156,2791,150.1125,150.3133,2616,4483
2024-01-01 09:32:20.200,SYNTH,150.2504,150.2683,308,428,150.2352,150.281,611,956,150.2259,150.2913,195,848,150.2174,150.2941,1904,983,150.2059,150.306,1790,1972,150.2023,150.3126,874,1946,150.192,150.3265,2644,2865,150.1778,150.3421,989,3369,150.1721,150.3483,3115,2389,150.1574,150.3595,2836,3118
2024-01-01 09:32:20.300,SYNTH,150.2353,150.2526,91,218,150.2353,150.2703,552,317,150.219,150.2777,794,1145,150.2057,150.2934,377,965,150.2004,150.3038,1014,349,150.1832,150.3152,2536,561,150.1771,150.3214,2304,368,150.1635,150.3292,3883,473,150.1599,150.3406,4357,1831,150.1482,150.3574,3545,4210
2024-01-01 09:32:20.400,SYNTH,150.2349,150.2569,133,320,150.2317,150.2631,119,210,150.2211,150.2757,804,974,150.2041,150.2877,591,585,150.1986,150.2969,660,1320,150.1893,150.3078,1893,2390,150.1795,150.3177,1640,3067,150.165,150.3259,1073,542,150.1587,150.3345,1089,1843,150.1446,150.346,678,1495
2024-01-01 09:32:20.500,SYNTH,150.2356,150.2628,394,338,150.2223,150.2664,872,365,150.2141,150.2754,1372,229,150.2046,150.2919,415,375,150.1976,150.2988,2241,1542,150.1837,150.3044,1382,1574,150.1773,150.3213,841,917,150.1682,150.3254,3437,3222,150.159,150.3388,3097,463,150.1446,150.3467,1591,2229
2024-01-01 09:32:20.600,SYNTH,150.22,150.2373,384,80,150.2087,150.249,794,730,150.1919,150.258,943,849,150.189,150.2626,1611,1553,150.1802,150.274,946,1043,150.1588,150.2833,2073,1975,150.1609,150.2961,2080,2562,150.1494,150.303,3398,616,150.1351,150.3176,769,1164,150.1253,150.325,4530,1402
2024-01-01 09:32:20.700,SYNTH,150.2334,150.251,390,217,150.2258,150.2668,818,462,150.2103,150.2755,602,936,150.2112,150.294,1641,797,150.1971,150.3004,520,668,150.1894,150.3069,2606,627,150.1778,150.3196,1873,715,150.17,150.3222,3625,1743,150.1599,150.3362,4230,1141,150.1477,150.3437,4837,2954
2024-01-01 09:32:20.800,SYNTH,150.286,150.3041,147,122,150.2757,150.3131,122,907,150.2657,150.3194,385,968,150.2535,150.333,1008,1196,150.2387,150.3414,1510,890,150.2319,150.3534,590,729,150.224,150.3683,1821,850,150.2113,150.378,791,3801,150.2008,150.3877,3763,1713,150.1929,150.3953,2806,2486
2024-01-01 09:32:20.900,SYNTH,150.2722,150.2974,416,83,150.2682,150.3066,522,120,150.257,150.3193,967,271,150.2418,150.3285,508,551,150.2368,150.3325,847,1716,150.2307,150.3439,2687,1347,150.216,150.3531,2930,1074,150.2059,150.3643,3250,2837,150.1945,150.3748,3666,3153,150.1832,150.3814,2822,1253
2024-01-01 09:32:21.000,SYNTH,150.3322,150.3461,64,205,150.319,150.3594,744,321,150.3104,150.3666,1054,938,150.2967,150.3709,976,564,150.2838,150.3844,658,1598,150.2722,150.3926,2550,428,150.2689,150.3987,840,2779,150.2581,150.4145,1080,2978,150.2492,150.4207,1386,2792,150.2375,150.4358,1178,3978
2024-01-01 09:32:21.100,SYNTH,150.3295,150.3525,362,213,150.3207,150.3612,439,667,150.3086,150.368,1424,774,150.2985,150.3761,1615,228,150.2865,150.3849,1258,1010,150.2814,150.4015,1671,1473,150.2696,150.4051,1529,3443,150.2532,150.4216,3779,3452,150.248,150.4336,3085,1599,150.2404,150.4445,2683,3954
2024-01-01 09:32:21.200,SYNTH,150.3055,150.3221,176,492,150.2954,150.338,420,344,150.287,150.344,1373,1150,150.2717,150.3546,891,1789,150.2684,150.3619,355,853,150.252,150.3776,1760,1267,150.2448,150.3834,3085,1168,150.2309,150.3951,2961,2696,150.221,150.4049,3288,1136,150.2117,150.4166,1825,1274
2024-01-01 09:32:21.300,SYNTH,150.3075,150.3305,340,237,150.3049,150.3417,478,906,150.2931,150.3509,783,435,150.2817,150.3538,1109,1856,150.2712,150.3684,2414,2473,150.2659,150.3795,800,447,150.2483,150.3967,1304,1933,150.2365,150.3988,1961,2750,150.2251,150.4048,4424,585,150.2204,150.42,4214,4898
2024-01-01 09:32:21.400,SYNTH,150.2815,150.3091,483,324,150.2747,150.3175,768,292,150.2609,150.3265,448,744,150.2528,150.3313,903,517,150.2442,150.3486,1543,1046,150.2299,150.3502,2519,1405,150.2248,150.3628,2048,919,150.2116,150.373,3749,1368,150.2063,150.3851,972,3586,150.1938,150.3948,2103,2125
2024-01-01 09:32:21.500,SYNTH,150.3382,150.3592,420,246,150.3307,150.3667,243,554,150.3133,150.3786,1032,1312,150.3137,150.3913,1165,420,150.2989,150.4002,449,920,150.2857,150.4108,1021,346,150.2797,150.4211,2573,2434,150.2672,150.4279,1046,1287,150.2591,150.4415,1109,1393,150.2465,150.4539,4355,2962
2024-01-01 09:32:21.600,SYNTH,150.3075,150.3329,346,183,150.3018,150.3404,380,425,150.2937,150.3555,853,270,150.2823,150.3652,1671,918,150.271,150.3706,2433,920,150.2598,150.3828,2489,583,150.2472,150.3905,1384,2428,150.2449,150.4101,2162,2496,150.24,150.411,4030,4369,150.2227,150.4186,825,2843
2024-01-01 09:32:21.700,SYNTH,150.3393,150.3637,207,311,150.3339,150.3668,826,647,150.3185,150.3783,476,150,150.3086,150.3904,1290,1708,150.2959,150.4002,1834,524,150.2939,150.4156,903,942,150.2763,150.4246,1150,1971,150.272,150.4335,1773,3648,150.2599,150.4448,1232,1300,150.2485,150.448,4584,821
2024-01-01 09:32:21.800,SYNTH,150.3521,150.3717,90,200,150.3408,150.3829,372,581,150.3274,150.3896,155,995,150.3232,150.4093,819,1516,150.3086,150.413,2324,1885,150.2984,150.4166,310,1672,150.2885,150.436,1707,900,150.2831,150.44,2209,3766,150.2758,150.4503,3490,3244,150.262,150.4623,1481,1654
2024-01-01 09:32:21.900,SYNTH,150.3768,150.4011,185,84,150.3651,150.4098,328,144,150.3618,150.4172,1452,1310,150.3509,150.4362,387,900,150.338,150.4413,1144,2268,150.3291,150.4539,2542,303,150.3159,150.4622,3217,1225,150.3106,150.4697,3815,2510,150.3034,150.4785,1737,2386,150.2881,150.4876,4423,3432
2024-01-01 09:32:22.000,SYNTH,150.3412,150.3639,152,123,150.3328,150.3732,507,817,150.3247,150.3888,546,616,150.307,150.3945,1498,1350,150.3018,150.4095,1399,1321,150.2967,150.4172,1184,624,150.2831,150.422,1830,2101,150.2784,150.4309,1696,1175,150.2594,150.4467,3693,3376,150.2521,150.4536,1378,902
2024-01-01 09:32:22.100,SYNTH,150.3268,150.3472,299,225,150.3198,150.3555,849,849,150.3037,150.3656,1227,1314,150.296,150.376,685,1168,150.2893,150.3894,1084,1806,150.2756,150.3991,480,1637,150.2607,150.4062,1487,1067,150.2585,150.415,1914,2454,150.2495,150.4266,4001,678,150.2303,150.432,530,4926
2024-01-01 09:32:22.200,SYNTH,150.3304,150.3545,164,304,150.3299,150.3721,905,769,150.315,150.3779,842,474,150.3096,150.3856,1005,553,150.2958,150.3902,510,327,150.283,150.4094,1599,1180,150.2703,150.4132,2061,1629,150.2661,150.4298,971,2676,150.2549,150.4359,4310,4111,150.2388,150.4413,1495,3346
2024-01-01 09:32:22.300,SYNTH,150.33,150.3479,358,384,150.3192,150.3668,420,463,150.3072,150.3711,614,274,150.2975,150.3772,1001,1197,150.2926,150.394,1878,1346,150.28,150.3959,1859,901,150.2729,150.4096,3445,3151,150.2688,150.4188,2172,1408,150.2516,150.4324,4203,2027,150.2444,150.4438,2435,3644
2024-01-01 09:32:22.400,SYNTH,150.3397,150.3601,212,481,150.3353,150.371,533,805,150.326,150.3791,1210,830,150.3176,150.3943,1308,1287,150.3088,150.4001,1046,1666,150.2953,150.417,680,1754,150.2818,150.4246,1143,2015,150.2729,150.4307,1115,1679,150.2632,150.444,1633,3785,150.2517,150.4548,2923,2473
2024-01-01 09:32:22.500,SYNTH,150.3563,150.3752,403,288,150.3432,150.3763,584,348,150.3346,150.398,698,843,150.3234,150.4034,1866,1167,150.3127,150.4123,1407,975,150.302,150.4213,1808,2986,150.2961,150.4366,2658,2393,150.2823,150.4392,937,3199,150.2758,150.4552,478,2336,150.2621,150.4598,3580,4614
2024-01-01 09:32:22.600,SYNTH,150.3481,150.376,100,386,150.343,150.3761,805,548,150.3336,150.3871,853,394,150.3234,150.3972,400,1784,150.3138,150.4145,949,457,150.3041,150.4195,855,2736,150.2925,150.4304,2743,3455,150.279,150.4414,1074,2597,150.2684,150.4474,3089,3862,150.2588,150.4628,4952,3911
2024-01-01 09:32:22.700,SYNTH,150.3678,150.3945,70,306,150.3583,150.3981,537,814,150.3535,150.4092,1293,995,150.3399,150.4179,612,1094,150.3332,150.4284,649,1089,150.3187,150.4375,2406,1231,150.3076,150.4549,2386,482,150.306,150.4642,2559,1156,150.2918,150.4669,3954,3826,150.2849,150.4821,581,1887
2024-01-01 09:32:22.800,SYNTH,150.3534,150.3802,431,269,150.3435,150.3876,484,858,150.3336,150.3972,827,1140,150.331,150.4039,454,1622,150.3186,150.4129,1659,2393,150.3055,150.4242,418,2456,150.2956,150.4311,1719,2888,150.2854,150.4527,2168,3886,150.2745,150.454,4182,4480,150.2674,150.4639,3408,1628
2024-01-01 09:32:22.900,SYNTH,150.314,150.3308,299,156,150.3015,150.3427,124,895,150.2885,150.345,547,1293,150.2773,150.3603,1027,382,150.27,150.3661,572,1405,150.2572,150.3824,1716,1227,150.2533,150.3936,2856,518,150.2454,150.3977,2638,3366,150.2341,150.4116,2699,1586,150.2196,150.4239,650,4232
2024-01-01 09:32:23.000,SYNTH,150.3228,150.3454,56,133,150.3121,150.354,413,220,150.3018,150.3625,259,309,150.2938,150.373,1645,1150,150.2873,150.3823,2433,413,150.2773,150.3963,2225,1496,150.2607,150.4056,1664,2938,150.2557,150.4178,3908,1551,150.2391,150.428,3730,1925,150.2318,150.4308,2117,624
2024-01-01 09:32:23.100,SYNTH,150.3185,150.3409,176,215,150.3094,150.3507,404,635,150.2977,150.3558,681,407,150.2849,150.3651,510,1281,150.276,150.372,1093,1580,150.2722,150.3884,818,663,150.2637,150.3965,2911,2561,150.2488,150.4095,2741,3996,150.2383,150.4185,1544,1388,150.2268,150.4343,2026,1476
2024-01-01 09:32:23.200,SYNTH,150.3271,150.3462,220,459,150.316,150.3572,207,415,150.3076,150.3674,391,1083,150.2988,150.3801,1268,1860,150.2928,150.3896,2227,1365,150.282,150.4026,884,1394,150.2705,150.4071,2671,1751,150.2554,150.4203,1832,2427,150.2518,150.4346,4217,2689,150.2355,150.4407,1765,1099
